latitude,longitude,species,H5N1,H5N2,H7N2,H7N8,timestamp,provenance,new_timestamp
47.220573,9.539746,House Sparrow,0,0,0,1,29.11.7072,Wild,29.11.2017
47.437117,6.019775,Turkey,0,0,1,0,21.03.7315,Livestock,21.03.2017
47.559313,8.712892,Turkey,0,0,0,1,26.10.7376,Livestock,26.10.2017
47.558595,7.29014,Duck,1,0,0,0,24.05.6284,Livestock,24.05.2016
46.555166,7.143918,Barn Swallow,0,1,0,0,1.08.5981,Wild,1.08.2015
46.770898,5.970929,Goose,0,0,1,0,22.10.6530,Livestock,22.10.2016
47.664039,6.002245,Chicken,0,0,1,0,24.06.7148,Livestock,24.06.2017
46.420787,9.484261,Eurasian Blue Tit,0,0,0,1,5.12.6491,Wild,5.12.2016
47.768836,6.622469,Eurasian Magpie,0,0,1,0,16.05.7144,Wild,16.05.2017
46.456618,9.542908,Blackbird,0,1,0,0,18.09.6342,Wild,18.09.2016
47.218887,7.95205,Barn Swallow,0,0,1,0,14.04.6677,Wild,14.04.2016
47.627029,9.678802,Turkey,0,,,0,20.09.6929,Livestock,20.09.2016
46.672875,9.864215,Eurasian Blue Tit,0,0,0,,22.08.7423,Wild,22.08.2017
47.195025,6.545525,Chicken,0,0,0,1,10.10.6124,Livestock,10.10.2016
47.429945,8.558121,Chicken,0,0,0,1,7.02.6747,Livestock,7.02.2016
46.119359,8.852366,Barn Swallow,0,0,1,0,1.07.7200,Wild,1.07.2017
47.505156,9.748906,Eurasian Magpie,1,0,0,0,30.10.7238,Wild,30.10.2017
45.998227,9.907465,Common Chaffinch,0,0,1,0,15.08.7161,Wild,15.08.2017
47.295215,8.934027,Eurasian Blue Tit,0,,0,,6.07.6665,Wild,6.07.2016
46.206438,6.419019,European Robin,,,,,15.02.6612,Wild,15.02.2016
47.197895,8.42061,Chicken,0,1,0,0,3.09.7081,Livestock,3.09.2017
46.790046,10.144812,Chicken,0,0,0,1,4.10.6869,Livestock,4.10.2016
46.116771,7.79862,Great Tit,0,,,,17.12.6874,Wild,17.12.2016
46.219099,6.217627,Turkey,0,0,1,0,29.09.6233,Livestock,29.09.2016
47.550775,6.989959,Turkey,0,0,,0,27.05.6379,Livestock,27.05.2016
45.977682,7.87871,Common Chaffinch,1,0,0,0,31.07.6729,Wild,31.07.2016
46.061047,7.13556,Great Tit,,,0,0,4.05.7253,Wild,4.05.2017
47.245998,6.104199,European Robin,0,0,1,0,13.06.6368,Wild,13.06.2016
46.845861,8.637137,Duck,0,1,0,0,4.03.7093,Livestock,4.03.2017
46.516277,10.21087,Eurasian Magpie,1,0,0,0,15.02.6917,Wild,15.02.2016
47.308137,9.51574,Eurasian Magpie,1,0,0,0,30.12.6555,Wild,30.12.2016
47.398457,6.897963,Duck,0,0,0,1,21.11.6223,Livestock,21.11.2016
46.05366,8.510851,Goose,0,0,0,1,13.12.6379,Livestock,13.12.2016
46.977983,8.750519,Blackbird,0,,0,,27.08.6678,Wild,27.08.2016
46.632433,9.212545,Eurasian Magpie,0,1,0,0,26.11.6531,Wild,26.11.2016
45.912792,7.554709,Barn Swallow,0,0,0,,30.07.6611,Wild,30.07.2016
46.966005,10.23101,Common Chaffinch,0,1,0,0,7.06.6785,Wild,7.06.2016
45.890197,9.156728,House Sparrow,1,0,0,0,24.05.6330,Wild,24.05.2016
47.26621,7.087579,Common Chaffinch,,0,0,,18.03.6377,Wild,18.03.2016
47.515706,7.947374,Duck,0,0,1,0,31.08.6494,Livestock,31.08.2016
46.326117,6.701242,Duck,0,0,0,1,16.09.6762,Livestock,16.09.2016
47.478431,9.690257,Barn Swallow,,0,,,10.04.6674,Wild,10.04.2016
46.133764,7.678561,Great Tit,0,,,,13.05.6229,Wild,13.05.2016
46.383645,9.228665,House Sparrow,0,1,0,0,20.05.6819,Wild,20.05.2016
46.818548,8.824376,Duck,,,,0,26.08.7216,Livestock,26.08.2017
46.218459,9.620944,Turkey,0,0,0,1,10.01.6283,Livestock,10.01.2016
46.649629,7.797381,Eurasian Blue Tit,0,0,0,,26.11.6203,Wild,26.11.2016
47.705989,9.026869,Common Chaffinch,0,0,,,2.10.6072,Wild,2.10.2016
47.194389,7.092501,Goose,0,0,0,1,26.01.5990,Livestock,26.01.2015
46.769151,6.653454,Blackbird,0,0,1,0,8.02.5999,Wild,8.02.2015
46.911929,6.670305,Turkey,1,0,0,0,3.02.6862,Livestock,3.02.2016
47.724926,6.968272,Great Tit,0,0,1,0,31.10.7356,Wild,31.10.2017
46.361788,7.831009,Duck,0,,,,2.02.6931,Livestock,2.02.2016
47.572282,7.96081,Great Tit,1,0,0,0,22.03.7082,Wild,22.03.2017
47.461721,9.988232,Common Chaffinch,0,0,0,1,13.04.6910,Wild,13.04.2016
47.368699,8.142987,Chicken,0,1,0,0,16.07.6110,Livestock,16.07.2016
47.511901,8.463048,Goose,0,0,1,0,24.09.6932,Livestock,24.09.2016
46.514864,6.924385,Eurasian Blue Tit,0,0,0,1,23.02.6431,Wild,23.02.2016
47.240501,7.56893,Common Chaffinch,0,0,1,0,7.11.6893,Wild,7.11.2016
46.089884,8.190069,European Robin,,0,0,0,12.10.7249,Wild,12.10.2017
47.310938,8.556918,Chicken,0,1,0,0,6.02.6934,Livestock,6.02.2016
46.919251,6.727877,Duck,0,1,0,0,2.09.7314,Livestock,2.09.2017
45.837421,8.258784,House Sparrow,0,0,0,1,21.11.6364,Wild,21.11.2016
47.603172,9.290701,House Sparrow,0,0,0,1,2.12.7285,Wild,2.12.2017
47.262941,6.97282,Chicken,0,0,0,1,6.08.6804,Livestock,6.08.2016
46.541373,7.746093,House Sparrow,0,0,0,1,31.08.6704,Wild,31.08.2016
47.100225,6.905543,Eurasian Magpie,0,0,1,0,16.07.7327,Wild,16.07.2017
46.009005,8.86243,Common Chaffinch,0,1,0,0,3.07.6616,Wild,3.07.2016
47.738226,10.392034,Eurasian Magpie,1,0,0,0,6.08.6125,Wild,6.08.2016
45.904604,9.226355,Blackbird,0,0,1,0,10.12.6143,Wild,10.12.2016
46.210645,6.922924,Common Chaffinch,0,0,0,1,26.05.6917,Wild,26.05.2016
47.070767,9.281305,Chicken,0,0,1,0,29.09.6912,Livestock,29.09.2016
47.738397,6.383184,House Sparrow,0,,,,3.07.7295,Wild,3.07.2017
47.765164,8.025216,Great Tit,0,1,0,0,20.11.7135,Wild,20.11.2017
46.300915,7.153678,Turkey,0,0,1,0,29.06.6426,Livestock,29.06.2016
47.742428,9.087521,Turkey,0,0,0,1,12.05.6439,Livestock,12.05.2016
46.446585,7.836059,Duck,1,0,0,0,12.03.6584,Livestock,12.03.2016
46.377382,9.69577,Turkey,,0,,0,5.05.6200,Livestock,5.05.2016
45.832298,10.39295,Chicken,,,,,18.04.6539,Livestock,18.04.2016
46.561694,9.62733,Turkey,0,1,0,0,19.11.6784,Livestock,19.11.2016
46.079532,6.586111,Turkey,,,,0,27.03.6524,Livestock,27.03.2016
45.829261,6.8834,Duck,,,0,0,11.05.6977,Livestock,11.05.2016
46.451298,7.821936,Eurasian Blue Tit,,0,,,18.03.7384,Wild,18.03.2017
46.555926,6.799909,Eurasian Magpie,0,1,0,0,14.06.7047,Wild,14.06.2017
47.352677,8.777298,Turkey,0,1,0,0,23.10.7186,Livestock,23.10.2017
47.512329,6.580773,Goose,0,0,0,1,20.05.6960,Livestock,20.05.2016
46.327624,6.80078,Goose,0,0,1,0,16.07.7163,Livestock,16.07.2017
46.382866,10.423429,Common Chaffinch,,0,0,,8.08.7250,Wild,8.08.2017
46.444786,8.400362,Goose,1,0,0,0,24.01.6410,Livestock,24.01.2016
47.335476,9.162116,Great Tit,0,0,0,1,12.10.6757,Wild,12.10.2016
46.394604,8.545554,House Sparrow,,0,,,6.01.6116,Wild,6.01.2016
46.611248,9.580712,European Robin,0,0,1,0,21.08.6744,Wild,21.08.2016
47.261102,7.688273,Barn Swallow,1,0,0,0,6.05.6715,Wild,6.05.2016
46.647871,9.5758,Duck,1,0,0,0,6.05.7348,Livestock,6.05.2017
47.634148,10.088021,Eurasian Blue Tit,0,0,0,0,29.11.6908,Wild,29.11.2016
47.758195,9.105787,House Sparrow,0,0,0,1,5.05.6364,Wild,5.05.2016
46.545384,8.223622,Turkey,0,0,0,1,23.01.6643,Livestock,23.01.2016
47.181683,7.161213,Great Tit,0,0,0,1,25.07.6631,Wild,25.07.2016
46.392584,9.059399,Great Tit,1,0,0,0,3.03.6952,Wild,3.03.2016
47.267942,6.053182,European Robin,0,1,0,0,21.06.6748,Wild,21.06.2016
45.944258,8.807855,Blackbird,0,0,0,1,4.11.6867,Wild,4.11.2016
47.393755,9.313918,Goose,1,0,0,0,29.09.6561,Livestock,29.09.2016
46.054524,7.425243,Goose,0,0,1,0,2.06.7015,Livestock,2.06.2017
47.032536,8.73338,European Robin,0,1,0,0,18.06.6489,Wild,18.06.2016
46.945468,7.839435,European Robin,0,1,0,0,4.02.6839,Wild,4.02.2016
46.715468,9.63514,Goose,0,0,0,1,9.08.6689,Livestock,9.08.2016
46.264389,7.962635,Barn Swallow,0,1,0,0,11.02.6914,Wild,11.02.2016
45.830566,8.390093,Barn Swallow,0,1,0,0,26.01.6505,Wild,26.01.2016
45.933735,7.170867,Chicken,0,,0,0,31.10.7356,Livestock,31.10.2017
46.360766,9.505233,Goose,0,0,0,1,4.01.6677,Livestock,4.01.2016
46.271779,6.1653,Goose,1,0,0,0,24.12.7323,Livestock,24.12.2017
46.078216,8.983902,Blackbird,0,1,0,0,17.07.6884,Wild,17.07.2016
47.724304,10.230845,Turkey,,0,0,,28.08.7288,Livestock,28.08.2017
46.437807,7.774394,Chicken,,0,,0,16.02.7222,Livestock,16.02.2017
46.037796,7.669866,Blackbird,0,,,,12.10.7436,Wild,12.10.2017
47.089094,10.236424,Barn Swallow,0,0,0,,12.11.7434,Wild,12.11.2017
47.701631,7.026453,Turkey,0,1,0,0,4.02.7354,Livestock,4.02.2017
45.985404,9.918941,Eurasian Blue Tit,0,0,1,0,19.04.6985,Wild,19.04.2016
46.554811,7.452073,House Sparrow,,,,0,13.08.6200,Wild,13.08.2016
47.108469,10.180265,Chicken,0,0,0,0,28.03.7180,Livestock,28.03.2017
46.51821,7.313907,Turkey,,,0,,21.02.7038,Livestock,21.02.2017
46.31347,6.426407,Goose,1,0,0,0,20.05.6655,Livestock,20.05.2016
46.188282,5.991421,Duck,0,0,0,1,13.09.6526,Livestock,13.09.2016
46.533269,10.191959,Common Chaffinch,,,0,,10.07.6340,Wild,10.07.2016
46.860463,6.392303,Turkey,0,0,1,0,14.04.7379,Livestock,14.04.2017
47.599387,7.651482,Duck,0,1,0,0,2.01.6933,Livestock,2.01.2016
46.583443,9.61508,Duck,0,0,0,,26.09.5997,Livestock,26.09.2015
47.052821,6.448612,European Robin,1,0,0,0,26.10.6697,Wild,26.10.2016
46.53393,6.866605,European Robin,,0,,0,4.08.7083,Wild,4.08.2017
47.352856,5.970148,Duck,0,1,0,0,20.12.6057,Livestock,20.12.2016
47.282534,8.739025,Duck,0,,0,0,23.09.5971,Livestock,23.09.2015
46.097403,10.33978,Barn Swallow,0,1,0,0,9.08.6853,Wild,9.08.2016
47.178085,9.835043,Chicken,0,0,1,0,13.02.7360,Livestock,13.02.2017
47.516947,7.684193,Eurasian Magpie,0,0,0,1,20.07.6090,Wild,20.07.2016
47.721788,8.072111,Eurasian Magpie,1,0,0,0,1.08.6145,Wild,1.08.2016
46.279062,9.173384,Duck,0,,0,0,11.06.6086,Livestock,11.06.2016
46.418456,8.816671,European Robin,0,1,0,0,1.06.7038,Wild,1.06.2017
46.763931,8.998972,Eurasian Magpie,0,0,0,1,12.12.7432,Wild,12.12.2017
47.040114,6.7554,Common Chaffinch,0,0,,,23.07.6700,Wild,23.07.2016
46.703502,9.075353,Turkey,1,0,0,0,8.04.6392,Livestock,8.04.2016
46.630927,9.374204,Chicken,,0,0,,5.10.6472,Livestock,5.10.2016
47.212914,6.488032,Great Tit,1,0,0,0,22.03.6380,Wild,22.03.2016
46.249084,9.389371,Chicken,1,0,0,0,12.03.6584,Livestock,12.03.2016
47.067121,8.095327,Turkey,0,0,0,1,3.08.6591,Livestock,3.08.2016
45.83188,7.324745,Barn Swallow,0,0,0,0,2.02.6416,Wild,2.02.2016
46.054597,6.417147,Eurasian Blue Tit,,,,,24.10.7163,Wild,24.10.2017
47.039897,9.458985,Chicken,0,1,0,0,5.02.6442,Livestock,5.02.2016
46.925086,7.838857,Blackbird,0,1,0,0,14.10.7344,Wild,14.10.2017
46.338697,8.142499,House Sparrow,1,0,0,0,4.09.6497,Wild,4.09.2016
47.745175,10.27023,Turkey,1,0,0,0,17.01.6709,Livestock,17.01.2016
46.53224,6.565426,Barn Swallow,1,0,0,0,13.01.6496,Wild,13.01.2016
46.104734,8.03424,Common Chaffinch,0,1,0,0,7.04.7163,Wild,7.04.2017
45.996294,10.288405,European Robin,0,0,1,0,18.08.6859,Wild,18.08.2016
46.192405,7.401594,Turkey,0,0,1,0,4.12.7216,Livestock,4.12.2017
46.114095,9.163774,Eurasian Blue Tit,0,0,0,1,15.10.6432,Wild,15.10.2016
46.55937,8.340692,Blackbird,0,,,,7.04.6064,Wild,7.04.2016
47.620284,8.612982,Turkey,0,0,1,0,24.08.7285,Livestock,24.08.2017
45.991419,7.741274,Common Chaffinch,1,0,0,0,29.10.6044,Wild,29.10.2016
46.459564,9.387703,Great Tit,0,0,1,0,7.06.6621,Wild,7.06.2016
46.875096,7.925483,European Robin,0,,0,,8.04.6392,Wild,8.04.2016
45.963543,10.491553,Duck,1,0,0,0,25.04.6942,Livestock,25.04.2016
46.196633,6.082606,Chicken,1,0,0,0,1.02.6275,Livestock,1.02.2016
47.687274,9.346301,Eurasian Blue Tit,0,,,,13.09.6526,Wild,13.09.2016
46.158306,6.262056,Barn Swallow,0,1,0,0,1.12.6465,Wild,1.12.2016
46.844426,6.876717,Turkey,0,0,0,1,11.04.7284,Livestock,11.04.2017
46.763228,8.951494,Great Tit,0,0,0,1,9.08.6010,Wild,9.08.2016
47.09937,8.127336,House Sparrow,1,0,0,0,4.11.6539,Wild,4.11.2016
46.370111,8.025047,Eurasian Magpie,,0,0,0,17.02.6684,Wild,17.02.2016
47.749757,7.147789,Chicken,0,,0,0,18.10.6363,Livestock,18.10.2016
46.358536,10.273624,Duck,1,0,0,0,2.12.6957,Livestock,2.12.2016
46.292364,9.792042,European Robin,0,0,0,1,13.02.6097,Wild,13.02.2016
47.071635,8.676556,Eurasian Magpie,0,1,0,0,30.10.6372,Wild,30.10.2016
46.537506,10.371541,Duck,,,,,7.07.6432,Livestock,7.07.2016
46.105052,7.886049,Common Chaffinch,0,0,0,0,16.08.6249,Wild,16.08.2016
45.84853,6.842384,Goose,1,0,0,0,21.10.6881,Livestock,21.10.2016
47.658223,7.458227,Turkey,0,0,0,1,28.09.6420,Livestock,28.09.2016
46.613573,8.921984,Common Chaffinch,0,0,1,0,22.09.7375,Wild,22.09.2017
47.196906,7.597246,Great Tit,,0,0,0,28.02.6575,Wild,28.02.2016
47.369905,6.829376,Chicken,0,0,1,0,17.01.7365,Livestock,17.01.2017
47.201881,9.514802,Eurasian Blue Tit,,0,0,,24.05.6143,Wild,24.05.2016
46.326711,8.243856,Common Chaffinch,0,1,0,0,26.05.6192,Wild,26.05.2016
47.139431,7.194053,Eurasian Magpie,1,0,0,0,28.08.6960,Wild,28.08.2016
46.977031,6.084312,Chicken,1,0,0,0,20.04.6306,Livestock,20.04.2016
46.781277,6.124732,Turkey,0,0,1,0,9.06.6178,Livestock,9.06.2016
46.770297,7.112454,Barn Swallow,0,0,0,1,14.10.7367,Wild,14.10.2017
46.666926,7.07748,Goose,0,0,0,1,11.11.6263,Livestock,11.11.2016
47.037979,6.124084,Turkey,,,,0,12.12.6028,Livestock,12.12.2016
47.249257,6.325903,Blackbird,0,0,0,1,29.07.6073,Wild,29.07.2016
47.132716,7.33029,Blackbird,0,0,0,1,24.04.6309,Wild,24.04.2016
46.078467,9.58616,Eurasian Blue Tit,,,,,8.03.6932,Wild,8.03.2016
46.934303,8.05058,Goose,1,0,0,0,18.06.6512,Livestock,18.06.2016
45.85078,9.519521,Eurasian Blue Tit,,0,,,3.06.7274,Wild,3.06.2017
46.183811,10.018282,European Robin,0,1,0,0,25.06.6423,Wild,25.06.2016
45.959094,9.725553,Great Tit,0,0,0,1,8.07.6573,Wild,8.07.2016
47.471225,6.721255,European Robin,0,0,1,0,2.07.7341,Wild,2.07.2017
47.052366,9.580071,Chicken,,0,0,,17.03.6892,Livestock,17.03.2016
47.187749,7.40903,Turkey,1,0,0,0,20.08.6065,Livestock,20.08.2016
47.457839,6.300682,Great Tit,0,0,0,1,7.03.5971,Wild,7.03.2015
45.95509,7.027849,Turkey,,0,,0,27.04.6007,Livestock,27.04.2016
46.172249,9.730771,European Robin,,0,,,15.12.6966,Wild,15.12.2016
47.134408,8.248533,House Sparrow,0,1,0,0,7.11.6237,Wild,7.11.2016
47.737006,8.880119,Goose,0,1,0,0,13.02.7173,Livestock,13.02.2017
47.072666,7.266484,Turkey,0,1,0,0,7.10.6613,Livestock,7.10.2016
47.438755,7.051924,Duck,1,0,0,0,11.05.7164,Livestock,11.05.2017
47.55855,7.583421,Chicken,0,0,1,0,18.11.7345,Livestock,18.11.2017
47.401013,8.349466,Common Chaffinch,0,,0,0,7.02.6560,Wild,7.02.2016
47.416057,9.728288,Turkey,1,0,0,0,14.10.7367,Livestock,14.10.2017
46.273391,8.966702,Goose,0,1,0,0,17.06.6394,Livestock,17.06.2016
46.486084,9.412903,House Sparrow,1,0,0,0,28.07.7195,Wild,28.07.2017
45.819549,9.127649,Eurasian Blue Tit,0,0,0,1,28.11.6252,Wild,28.11.2016
47.452246,9.728175,Goose,,,0,,29.08.7311,Livestock,29.08.2017
47.40426,9.689883,European Robin,1,0,0,0,1.09.6471,Wild,1.09.2016
47.754927,6.856341,House Sparrow,1,0,0,0,19.04.6096,Wild,19.04.2016
45.89575,8.424272,Turkey,0,0,0,,23.08.6980,Livestock,23.08.2016
46.742341,8.173901,Chicken,0,1,0,0,5.02.7003,Livestock,5.02.2017
46.257344,7.479657,Turkey,0,0,1,0,19.09.6319,Livestock,19.09.2016
46.107025,6.253997,Eurasian Magpie,0,0,1,0,20.09.7093,Wild,20.09.2017
46.866277,6.444239,Duck,1,0,0,0,29.05.6638,Livestock,29.05.2016
46.224563,9.903933,Turkey,1,0,0,0,18.07.6697,Livestock,18.07.2016
47.484673,8.289319,Blackbird,,0,0,0,27.11.6321,Wild,27.11.2016
46.547733,7.207914,Blackbird,,0,,,13.03.6771,Wild,13.03.2016
47.598893,9.743867,Duck,0,0,0,1,24.05.6284,Livestock,24.05.2016
47.42087,6.874182,Goose,0,0,0,1,3.12.6045,Livestock,3.12.2016
47.635839,8.252427,Goose,0,1,0,0,25.01.7394,Livestock,25.01.2017
47.361409,9.838147,Chicken,1,0,0,0,28.09.6115,Livestock,28.09.2016
46.840609,8.922341,Goose,0,0,,,25.12.6880,Livestock,25.12.2016
47.387996,9.551231,Turkey,1,0,0,0,10.09.6641,Livestock,10.09.2016
46.21285,8.566134,European Robin,0,0,0,1,19.02.6264,Wild,19.02.2016
46.134493,6.151159,Great Tit,0,0,,0,20.01.7132,Wild,20.01.2017
46.658047,9.70003,Turkey,0,,,0,6.12.6117,Livestock,6.12.2016
47.682723,6.676619,Goose,0,0,1,0,25.02.6854,Livestock,25.02.2016
46.137977,6.313798,Chicken,,0,,0,21.12.6221,Livestock,21.12.2016
47.179174,7.180081,Common Chaffinch,1,0,0,0,24.09.7306,Wild,24.09.2017
46.287059,10.052187,Duck,,,,,8.08.6033,Livestock,8.08.2016
47.65299,8.289221,Blackbird,0,0,0,1,17.10.6035,Wild,17.10.2016
46.544226,8.7863,Duck,1,0,0,0,22.07.7238,Livestock,22.07.2017
46.616483,6.358477,Duck,0,,,,10.01.6447,Livestock,10.01.2016
46.390594,9.439733,Chicken,0,0,,,28.09.7286,Livestock,28.09.2017
46.51317,9.230372,Duck,0,0,,0,14.08.7371,Livestock,14.08.2017
45.998016,7.129864,Goose,,0,0,0,27.04.6499,Livestock,27.04.2016
47.368278,10.278863,Turkey,0,0,0,0,17.10.7393,Livestock,17.10.2017
46.182925,8.657474,Great Tit,1,0,0,0,6.02.6583,Wild,6.02.2016
47.044315,6.868572,Blackbird,0,0,0,1,28.03.6829,Wild,28.03.2016
46.499307,8.688822,Chicken,0,1,0,0,21.08.6603,Livestock,21.08.2016
46.454987,7.682391,Goose,0,0,0,1,28.04.6968,Livestock,28.04.2016
46.5363,7.351533,Duck,0,0,1,0,12.01.7244,Livestock,12.01.2017
46.662003,8.943993,Blackbird,1,0,0,0,28.02.6247,Wild,28.02.2016
46.154689,9.814457,Great Tit,0,1,0,0,11.11.6427,Wild,11.11.2016
47.422525,7.662588,Chicken,0,,0,0,9.09.6992,Livestock,9.09.2016
46.941101,6.66288,Great Tit,0,0,1,0,6.06.7182,Wild,6.06.2017
46.617642,6.383419,Goose,,,,0,21.10.6763,Livestock,21.10.2016
46.809089,9.281297,Goose,1,0,0,0,10.03.6840,Livestock,10.03.2016
47.446075,6.94096,Duck,1,0,0,0,16.07.6789,Livestock,16.07.2016
45.914019,9.820112,House Sparrow,,,,,2.06.6290,Wild,2.06.2016
46.773379,9.666797,Great Tit,,,0,0,16.12.7084,Wild,16.12.2017
47.404756,6.577089,Duck,0,0,0,1,24.05.6658,Livestock,24.05.2016
46.662755,7.438393,Chicken,0,1,0,0,21.10.6553,Livestock,21.10.2016
47.522313,7.48457,Barn Swallow,,,0,0,1.10.6469,Wild,1.10.2016
47.556927,7.740676,Barn Swallow,0,0,1,0,14.10.7203,Wild,14.10.2017
46.685853,6.505311,House Sparrow,0,1,0,0,4.05.6574,Wild,4.05.2016
45.852908,9.725562,Blackbird,0,0,1,0,8.04.6602,Wild,8.04.2016
47.558136,6.126263,Duck,1,0,0,0,17.05.6770,Livestock,17.05.2016
46.920461,9.594241,Common Chaffinch,0,1,0,0,19.04.6821,Wild,19.04.2016
47.786732,6.236732,Eurasian Magpie,0,0,0,1,20.10.6061,Wild,20.10.2016
47.308847,7.445245,European Robin,,,,0,31.01.6508,Wild,31.01.2016
46.004037,9.571801,Common Chaffinch,0,1,0,0,26.02.6503,Wild,26.02.2016
47.773625,6.723738,Eurasian Blue Tit,0,1,0,0,2.11.7264,Wild,2.11.2017
46.792245,6.221569,European Robin,1,0,0,0,18.03.6190,Wild,18.03.2016
46.27737,10.085308,Goose,0,0,0,1,24.12.6621,Livestock,24.12.2016
47.685974,9.842388,Eurasian Blue Tit,0,0,1,0,26.11.5993,Wild,26.11.2015
46.938421,9.147544,Turkey,1,0,0,0,23.03.7036,Livestock,23.03.2017
45.984282,9.525313,Great Tit,0,0,1,0,18.12.6500,Wild,18.12.2016
46.537605,8.455417,Common Chaffinch,0,0,1,0,2.01.6254,Wild,2.01.2016
46.906577,7.29627,Eurasian Blue Tit,0,0,1,0,25.09.6745,Wild,25.09.2016
47.64573,7.207663,Goose,0,,,,22.03.7246,Livestock,22.03.2017
46.132307,8.746635,European Robin,,0,0,0,26.01.7207,Wild,26.01.2017
47.797455,6.080224,Great Tit,0,0,,0,16.04.6608,Wild,16.04.2016
46.357667,9.076341,Chicken,1,0,0,0,8.03.7096,Livestock,8.03.2017
47.420342,8.316043,Eurasian Blue Tit,1,0,0,0,5.12.6678,Wild,5.12.2016
47.178232,6.145947,Goose,0,0,1,0,11.12.6776,Livestock,11.12.2016
47.131969,6.64738,Great Tit,1,0,0,0,6.05.6482,Wild,6.05.2016
46.134369,7.203456,Chicken,0,0,1,0,19.05.7029,Livestock,19.05.2017
46.013464,8.083893,Eurasian Magpie,0,0,,0,1.02.7305,Wild,1.02.2017
47.223774,7.356097,Barn Swallow,0,1,0,0,2.08.7293,Wild,2.08.2017
46.85448,8.035152,Turkey,0,0,0,1,27.06.6472,Livestock,27.06.2016
46.702699,7.276731,Eurasian Blue Tit,0,1,0,0,24.10.7140,Wild,24.10.2017
46.394499,7.493201,Duck,1,0,0,0,12.08.7112,Livestock,12.08.2017
47.619319,9.192015,Common Chaffinch,,0,0,0,17.01.7201,Wild,17.01.2017
46.002366,7.226292,Blackbird,0,0,0,1,1.08.6473,Wild,1.08.2016
47.644682,10.476274,Goose,0,1,0,0,28.02.6037,Livestock,28.02.2016
47.050358,8.976345,Duck,,,0,0,1.03.7418,Livestock,1.03.2017
45.981258,7.444271,Eurasian Blue Tit,0,,,,27.09.7027,Wild,27.09.2017
47.33207,5.974219,Chicken,0,0,1,0,9.02.6281,Livestock,9.02.2016
46.882296,7.692974,Eurasian Magpie,0,0,0,1,7.07.6432,Wild,7.07.2016
46.924005,6.48754,Goose,0,0,0,0,23.05.7406,Livestock,23.05.2017
47.361326,8.588214,Common Chaffinch,0,0,0,1,6.12.7334,Wild,6.12.2017
46.556007,6.437486,Turkey,0,0,1,0,10.12.7009,Livestock,10.12.2017
46.445876,8.899388,European Robin,0,0,0,1,4.01.6162,Wild,4.01.2016
47.710928,7.128911,Goose,0,0,1,0,20.02.7084,Livestock,20.02.2017
45.848695,6.732845,Chicken,0,,0,,21.08.7095,Livestock,21.08.2017
46.547151,6.939368,Barn Swallow,0,0,0,1,17.10.6222,Wild,17.10.2016
46.624483,8.707348,Eurasian Blue Tit,0,1,0,0,22.01.6830,Wild,22.01.2016
47.441911,7.223153,Goose,0,,,0,30.12.6532,Livestock,30.12.2016
45.986596,8.843441,Chicken,0,0,0,1,6.12.6655,Livestock,6.12.2016
46.738848,5.961839,Common Chaffinch,0,0,0,1,29.07.6119,Wild,29.07.2016
46.143161,9.988883,Goose,0,0,0,1,25.09.7237,Livestock,25.09.2017
47.33547,8.167475,Common Chaffinch,1,0,0,0,3.09.6917,Wild,3.09.2016
47.608207,6.841599,Common Chaffinch,,0,,,11.01.6588,Wild,11.01.2016
46.974855,8.407199,Great Tit,,,,,5.12.6163,Wild,5.12.2016
47.087435,9.982125,Great Tit,0,0,1,0,30.09.7381,Wild,30.09.2017
47.379692,9.067566,Duck,0,0,,0,22.01.7368,Livestock,22.01.2017
47.059938,9.268351,Chicken,0,1,0,0,18.01.6289,Livestock,18.01.2016
46.032818,7.388344,Eurasian Magpie,0,1,0,0,10.04.7189,Wild,10.04.2017
46.613605,7.004062,Chicken,0,0,,,28.02.7090,Livestock,28.02.2017
46.997804,8.03124,Barn Swallow,1,0,0,0,7.02.6911,Wild,7.02.2016
46.028785,8.046156,Goose,0,0,0,0,5.02.6629,Livestock,5.02.2016
46.948483,7.556053,Goose,0,1,0,0,12.07.6435,Livestock,12.07.2016
46.471621,8.721283,Duck,,0,0,,18.11.6994,Livestock,18.11.2016
46.541167,8.469485,Duck,0,0,0,,28.01.7138,Livestock,28.01.2017
46.177845,8.248295,Turkey,0,,0,,8.06.6926,Livestock,8.06.2016
46.022623,6.501284,Goose,0,0,1,0,27.04.7411,Livestock,27.04.2017
46.656293,7.651639,Chicken,1,0,0,0,15.11.6617,Livestock,15.11.2016
47.635902,9.569435,Eurasian Blue Tit,0,1,0,0,11.01.6424,Wild,11.01.2016
46.892776,8.175138,Blackbird,0,1,0,0,25.11.7397,Wild,25.11.2017
47.301094,9.674633,Blackbird,1,0,0,0,2.02.6580,Wild,2.02.2016
47.176018,7.936566,Chicken,0,1,0,0,29.01.7233,Livestock,29.01.2017
45.825592,6.643338,Turkey,0,0,1,0,2.10.7148,Livestock,2.10.2017
46.404633,6.734993,Eurasian Magpie,0,0,1,0,9.03.6909,Wild,9.03.2016
47.762708,6.389861,Eurasian Blue Tit,0,,0,,16.09.7254,Wild,16.09.2017
46.129124,9.526941,Great Tit,0,1,0,0,26.03.7131,Wild,26.03.2017
